year,school,Overall_W,Overall_SRS,made_it
2009,Alabama-Birmingham,22,10.05,0
2009,Alabama State,22,-6.13,1
2009,Alabama,18,5.49,0
2009,Albany (NY),15,-6.63,0
2009,Alcorn State,6,-25.55,0
2009,American,24,-0.05,1
2009,Appalachian State,13,-8.44,0
2009,Arizona State,25,16.7,1
2009,Arizona,21,11.88,1
2009,Little Rock,23,-0.66,0
2009,Arkansas-Pine Bluff,13,-15.45,0
2009,Arkansas State,13,-5.42,0
2009,Arkansas,14,3.79,0
2009,Army,11,-10.11,0
2009,Auburn,24,9.93,0
2009,Austin Peay,19,-4.2,0
2009,Ball State,14,-5.5,0
2009,Baylor,24,12.54,0
2009,Belmont,20,0.39,0
2009,Bethune-Cookman,17,-12.41,0
2009,Binghamton,23,-3.27,1
2009,Boise State,19,-0.95,0
2009,Boston College,22,10.36,1
2009,Boston University,17,-2.61,0
2009,Bowling Green State,19,0.09,0
2009,Bradley,21,2.48,0
2009,Brigham Young,25,15.12,1
2009,Brown,9,-12.39,0
2009,Bucknell,7,-11.59,0
2009,Buffalo,21,1.44,0
2009,Butler,26,10.07,1
2009,Cal Poly,7,-8.32,0
2009,Cal State Fullerton,15,-4.2,0
2009,Cal State Northridge,17,2.65,1
2009,UC-Davis,13,-4.13,0
2009,UC-Irvine,12,-5.8,0
2009,UC-Riverside,17,-5.22,0
2009,UC-Santa Barbara,16,-1.74,0
2009,University of California,22,13.3,1
2009,Campbell,14,-7.97,0
2009,Canisius,11,-6.46,0
2009,Centenary (LA),8,-8.46,0
2009,Central Connecticut State,13,-10.35,0
2009,Central Florida,17,1.73,0
2009,Central Michigan,12,-7.06,0
2009,Charleston Southern,9,-14.07,0
2009,Charlotte,11,0.79,0
2009,Chattanooga,18,-6.25,1
2009,Chicago State,19,-5.97,0
2009,Cincinnati,18,7.83,0
2009,Citadel,20,-4.48,0
2009,Clemson,23,15.56,1
2009,Cleveland State,26,6.97,1
2009,Coastal Carolina,11,-11.74,0
2009,Colgate,10,-13.26,0
2009,College of Charleston,27,-1.33,0
2009,Colorado State,9,-1.16,0
2009,Colorado,9,-0.06,0
2009,Columbia,12,-9.92,0
2009,Connecticut,31,22.17,1
2009,Coppin State,13,-9.56,0
2009,Cornell,21,2.71,1
2009,Creighton,27,8.69,0
2009,Dartmouth,9,-13.28,0
2009,Davidson,27,8.26,0
2009,Dayton,27,7.16,1
2009,Delaware State,8,-14.53,0
2009,Delaware,13,-4.83,0
2009,Denver,15,-4.58,0
2009,DePaul,9,-1.21,0
2009,Detroit Mercy,7,-8.08,0
2009,Drake,17,1.32,0
2009,Drexel,15,-0.8,0
2009,Duke,30,20.1,1
2009,Duquesne,21,6.04,0
2009,East Carolina,13,-3,0
2009,East Tennessee State,23,3.21,1
2009,Eastern Illinois,12,-9.18,0
2009,Eastern Kentucky,18,-2.82,0
2009,Eastern Michigan,8,-11.69,0
2009,Eastern Washington,12,-7.13,0
2009,Elon,11,-11.97,0
2009,Evansville,17,1.87,0
2009,Fairfield,17,-2.29,0
2009,Fairleigh Dickinson,7,-17.59,0
2009,Florida A&M,10,-17.22,0
2009,Florida Atlantic,6,-9.68,0
2009,Florida International,13,-7.71,0
2009,Florida State,25,11.37,1
2009,Florida,25,12.83,0
2009,Fordham,3,-14.14,0
2009,Fresno State,13,-4.11,0
2009,Furman,6,-16.07,0
2009,Gardner-Webb,13,-8.32,0
2009,George Mason,22,3.78,0
2009,George Washington,10,-2.08,0
2009,Georgetown,16,14.39,0
2009,Georgia Southern,8,-13.5,0
2009,Georgia State,12,-6.13,0
2009,Georgia Tech,12,5.56,0
2009,Georgia,12,-1.81,0
2009,Gonzaga,28,17.95,1
2009,Grambling,6,-23.07,0
2009,Green Bay,22,5.63,0
2009,Hampton,16,-10.79,0
2009,Hartford,7,-13.24,0
2009,Harvard,14,-7.57,0
2009,Hawaii,13,-2.51,0
2009,High Point,9,-13.1,0
2009,Hofstra,21,-3.42,0
2009,Holy Cross,18,-3.56,0
2009,Houston,21,8.26,0
2009,Howard,8,-16.62,0
2009,Idaho State,13,-3.22,0
2009,Idaho,17,-0.56,0
2009,Illinois-Chicago,16,0.98,0
2009,Illinois State,24,7.83,0
2009,Illinois,24,14.38,1
2009,Indiana State,11,-3.38,0
2009,Indiana,6,-2.03,0
2009,Iona,12,-3.24,0
2009,Iowa State,15,3.48,0
2009,Iowa,15,6.65,0
2009,Fort Wayne,13,-5.42,0
2009,IUPUI,16,-2.92,0
2009,Jackson State,18,-9.5,0
2009,Jacksonville State,11,-8.2,0
2009,Jacksonville,18,1.62,0
2009,James Madison,21,-1.14,0
2009,Kansas State,22,12.18,0
2009,Kansas,27,18.02,1
2009,Kent State,19,0.66,0
2009,Kentucky,22,12.69,0
2009,La Salle,18,3.45,0
2009,Lafayette,8,-14.08,0
2009,Lamar,15,-5,0
2009,Lehigh,15,-8.31,0
2009,Liberty,23,-5.39,0
2009,Lipscomb,17,-2.58,0
2009,Long Beach State,15,-1.57,0
2009,Long Island University,16,-6.92,0
2009,Longwood,17,-12.38,0
2009,Louisiana,10,-6.3,0
2009,Louisiana-Monroe,10,-11.75,0
2009,Louisiana State,27,11.87,1
2009,Louisiana Tech,15,-2.38,0
2009,Louisville,31,20.87,1
2009,Loyola (IL),14,-5.51,0
2009,Loyola Marymount,3,-14.79,0
2009,Loyola (MD),12,-5.65,0
2009,Maine,9,-11.33,0
2009,Manhattan,16,-4.09,0
2009,Marist,10,-7.24,0
2009,Marquette,25,15.06,1
2009,Marshall,15,0.14,0
2009,Maryland-Baltimore County,15,-8.74,0
2009,Maryland-Eastern Shore,7,-22.6,0
2009,Maryland,21,11.1,1
2009,Massachusetts,12,0.64,0
2009,McNeese State,11,-5.47,0
2009,Memphis,33,20.92,1
2009,Mercer,17,-7.1,0
2009,Miami (FL),19,11.76,0
2009,Miami (OH),17,3.16,0
2009,Michigan State,31,17.71,1
2009,Michigan,21,11.9,1
2009,Middle Tennessee,18,-1.32,0
2009,Milwaukee,17,-0.54,0
2009,Minnesota,22,11.32,1
2009,Mississippi State,23,9.1,1
2009,Mississippi Valley State,7,-18.44,0
2009,Mississippi,16,5.82,0
2009,Missouri-Kansas City,7,-10.11,0
2009,Missouri State,11,-1.9,0
2009,Missouri,31,19.56,1
2009,Monmouth,8,-14.84,0
2009,Montana State,14,-6.38,0
2009,Montana,17,-2.92,0
2009,Morehead State,20,-3.14,1
2009,Morgan State,23,-2.29,1
2009,Mount St. Mary's,19,-1.47,0
2009,Murray State,19,-0.09,0
2009,Navy,19,-5.35,0
2009,Nebraska,18,8.92,0
2009,Nevada-Las Vegas,21,8.68,0
2009,Nevada,21,4.28,0
2009,New Hampshire,14,-9.4,0
2009,New Mexico State,17,2.25,0
2009,New Mexico,22,11.37,0
2009,New Orleans,11,-9.79,0
2009,Niagara,26,6.21,0
2009,Nicholls State,20,-3.08,0
2009,Norfolk State,13,-13.31,0
2009,North Carolina-Asheville,15,-11.34,0
2009,North Carolina A&T,16,-13,0
2009,North Carolina-Greensboro,5,-16.01,0
2009,North Carolina State,16,8.38,0
2009,North Carolina-Wilmington,7,-13.82,0
2009,North Carolina,34,25.46,1
2009,North Dakota State,26,6.18,1
2009,North Texas,20,-1.14,0
2009,Northeastern,19,1.91,0
2009,Northern Arizona,8,-6.14,0
2009,Northern Colorado,14,-4.57,0
2009,Northern Illinois,10,-10,0
2009,Northern Iowa,23,5.63,1
2009,Northwestern State,11,-18.7,0
2009,Northwestern,17,8.56,0
2009,Notre Dame,21,12.26,0
2009,Oakland,23,1.8,0
2009,Ohio State,22,12.48,1
2009,Ohio,15,-1.56,0
2009,Oklahoma State,23,13.78,1
2009,Oklahoma,30,18.07,1
2009,Old Dominion,25,2.86,0
2009,Oral Roberts,16,3.68,0
2009,Oregon State,18,4.25,0
2009,Oregon,8,1.51,0
2009,Pacific,21,2.22,0
2009,Penn State,27,9.49,0
2009,Pennsylvania,10,-7.78,0
2009,Pepperdine,9,-11.23,0
2009,Pittsburgh,31,21.21,1
2009,Portland State,23,1.14,1
2009,Portland,19,2.89,0
2009,Prairie View,17,-12.47,0
2009,Princeton,13,-7.82,0
2009,Providence,19,7.82,0
2009,Purdue,27,16.44,1
2009,Quinnipiac,15,-9.16,0
2009,Radford,21,-4.55,1
2009,Rhode Island,23,7.89,0
2009,Rice,10,-5.05,0
2009,Richmond,20,2.61,0
2009,Rider,19,-2.63,0
2009,Robert Morris,24,-0.7,1
2009,Rutgers,11,1.07,0
2009,Sacramento State,2,-17.77,0
2009,Sacred Heart,17,-4.4,0
2009,Saint Francis (PA),6,-15.7,0
2009,Saint Joseph's,17,4.21,0
2009,Saint Louis,18,1.02,0
2009,Saint Mary's (CA),28,9.52,0
2009,Saint Peter's,11,-8.39,0
2009,Sam Houston State,18,-0.39,0
2009,Samford,16,-8.28,0
2009,San Diego State,26,11.54,0
2009,San Diego,16,-0.37,0
2009,San Francisco,11,-5.91,0
2009,San Jose State,13,-2.64,0
2009,Santa Clara,16,-0.55,0
2009,Savannah State,15,-12.95,0
2009,Seton Hall,17,7.53,0
2009,Siena,27,8.05,1
2009,South Alabama,20,-2.62,0
2009,South Carolina State,17,-10.31,0
2009,South Carolina,21,8.78,0
2009,South Dakota State,13,-5.83,0
2009,South Florida,9,2.63,0
2009,Southeast Missouri State,3,-18.72,0
2009,Southeastern Louisiana,13,-6.22,0
2009,Southern California,22,14.09,1
2009,Southern Illinois,13,0.35,0
2009,Southern Methodist,9,-3.27,0
2009,Southern Mississippi,15,1.54,0
2009,Southern Utah,11,-5.44,0
2009,Southern,8,-17.64,0
2009,St. Bonaventure,15,-2.57,0
2009,St. Francis (NY),10,-12.66,0
2009,St. John's (NY),16,4.28,0
2009,Stanford,20,10.58,0
2009,Stephen F. Austin,24,1.1,1
2009,Stetson,13,-6.88,0
2009,Stony Brook,16,-4.82,0
2009,Syracuse,28,17.24,1
2009,Temple,22,9.05,1
2009,Tennessee-Martin,22,0.06,0
2009,Tennessee State,12,-10.79,0
2009,Tennessee Tech,12,-6.64,0
2009,Tennessee,21,13.6,1
2009,Texas A&M-Corpus Christi,18,-3.49,0
2009,Texas A&M,24,10.52,1
2009,Texas-Arlington,16,-2.37,0
2009,Texas Christian,14,2.23,0
2009,Texas-El Paso,23,6.67,0
2009,Texas-Rio Grande Valley,10,-13.68,0
2009,Texas-San Antonio,19,-4.67,0
2009,Texas Southern,7,-16.56,0
2009,Texas State,14,-4.73,0
2009,Texas Tech,14,5.04,0
2009,Texas,23,14.83,1
2009,Toledo,7,-10.48,0
2009,Towson,12,-7.3,0
2009,Troy,19,-3.64,0
2009,Tulane,14,-1.3,0
2009,Tulsa,25,8.41,0
2009,UCLA,26,18.64,1
2009,Utah State,30,9.33,1
2009,Utah,24,12.59,1
2009,Valparaiso,9,-4.43,0
2009,Vanderbilt,19,8.18,0
2009,Vermont,24,4.64,0
2009,Villanova,30,17.45,1
2009,Virginia Commonwealth,24,7.7,1
2009,VMI,24,-3.3,0
2009,Virginia Tech,19,8.79,0
2009,Virginia,10,5.87,0
2009,Wagner,16,-10.39,0
2009,Wake Forest,24,15.63,1
2009,Washington State,17,11.29,0
2009,Washington,26,16.78,1
2009,Weber State,21,1.11,0
2009,West Virginia,23,18.57,1
2009,Western Carolina,16,-7.17,0
2009,Western Illinois,9,-10.86,0
2009,Western Kentucky,25,3.68,1
2009,Western Michigan,10,-5.69,0
2009,Wichita State,17,2.05,0
2009,William & Mary,10,-5.97,0
2009,Winthrop,11,-11.46,0
2009,Wisconsin,20,12.43,1
2009,Wofford,16,-7.04,0
2009,Wright State,20,3.2,0
2009,Wyoming,19,0.67,0
2009,Xavier,27,14.45,1
2009,Yale,13,-7.29,0
2009,Youngstown State,11,-5.25,0
2010,Air Force,10,-4.9,0
2010,Akron,24,2.82,0
2010,Alabama A&M,11,-20.19,0
2010,Alabama-Birmingham,25,9.46,0
2010,Alabama State,16,-14.41,0
2010,Alabama,17,10.34,0
2010,Albany (NY),7,-11.94,0
2010,Alcorn State,2,-30.36,0
2010,American,11,-11.47,0
2010,Appalachian State,24,1.8,0
2010,Arizona State,22,13.8,0
2010,Arizona,16,7.97,0
2010,Little Rock,8,-10.06,0
2010,Arkansas-Pine Bluff,18,-8.29,1
2010,Arkansas State,17,-4.01,0
2010,Arkansas,14,5.87,0
2010,Army,14,-9.11,0
2010,Auburn,15,5.49,0
2010,Austin Peay,17,-3.85,0
2010,Ball State,15,-4.85,0
2010,Baylor,28,17.97,1
2010,Belmont,19,1.3,0
2010,Bethune-Cookman,17,-13.14,0
2010,Binghamton,13,-10.6,0
2010,Boise State,15,-1.11,0
2010,Boston College,15,9.58,0
2010,Boston University,21,0.57,0
2010,Bowling Green State,14,-4.7,0
2010,Bradley,16,3.74,0
2010,Brigham Young,30,18.82,1
2010,Brown,11,-10.68,0
2010,Bucknell,14,-7.94,0
2010,Buffalo,18,-2.03,0
2010,Butler,33,14.37,1
2010,Cal Poly,12,-7.99,0
2010,Cal State Fullerton,16,-2.87,0
2010,Cal State Northridge,11,-5.81,0
2010,UC-Davis,14,-6.23,0
2010,UC-Irvine,14,-7.49,0
2010,UC-Riverside,12,-6.99,0
2010,UC-Santa Barbara,20,-0.13,1
2010,University of California,24,17.29,1
2010,Campbell,19,-3.13,0
2010,Canisius,15,-5.19,0
2010,Centenary (LA),8,-17.16,0
2010,Central Connecticut State,12,-14.68,0
2010,Central Florida,15,-0.03,0
2010,Central Michigan,15,-3.58,0
2010,Charleston Southern,13,-13.25,0
2010,Charlotte,19,3.96,0
2010,Chattanooga,15,-8.56,0
2010,Chicago State,9,-21.8,0
2010,Cincinnati,19,9.98,0
2010,Citadel,16,-3.44,0
2010,Clemson,21,15.71,1
2010,Cleveland State,16,0.57,0
2010,Coastal Carolina,28,-0.78,0
2010,Colgate,10,-11.34,0
2010,College of Charleston,22,-0.81,0
2010,Colorado State,16,1.35,0
2010,Colorado,15,7.01,0
2010,Columbia,11,-11.75,0
2010,Connecticut,18,12.5,0
2010,Coppin State,8,-14.89,0
2010,Cornell,29,8.76,1
2010,Creighton,18,3.59,0
2010,Dartmouth,5,-18.46,0
2010,Davidson,16,-2.26,0
2010,Dayton,25,13.25,0
2010,Delaware State,17,-9.08,0
2010,Delaware,7,-7.86,0
2010,Denver,19,-2.76,0
2010,DePaul,8,1.61,0
2010,Detroit Mercy,20,1.35,0
2010,Drake,14,0.54,0
2010,Drexel,16,-0.03,0
2010,Duke,35,25.21,1
2010,Duquesne,16,0.79,0
2010,East Carolina,10,-5.91,0
2010,East Tennessee State,20,-0.83,1
2010,Eastern Illinois,19,-5,0
2010,Eastern Kentucky,20,-2.07,0
2010,Eastern Michigan,17,-3.46,0
2010,Eastern Washington,9,-11.91,0
2010,Elon,9,-10.4,0
2010,Evansville,9,-4.61,0
2010,Fairfield,23,0.4,0
2010,Fairleigh Dickinson,11,-15.56,0
2010,Florida A&M,9,-18.8,0
2010,Florida Atlantic,14,-4.48,0
2010,Florida International,7,-12.81,0
2010,Florida State,22,14.64,1
2010,Florida,21,11.89,1
2010,Fordham,2,-13.18,0
2010,Fresno State,15,0.14,0
2010,Furman,13,-7.01,0
2010,Gardner-Webb,8,-20.32,0
2010,George Mason,17,-0.44,0
2010,George Washington,16,3.12,0
2010,Georgetown,23,17.03,1
2010,Georgia Southern,9,-12.57,0
2010,Georgia State,12,-3.74,0
2010,Georgia Tech,23,14.11,1
2010,Georgia,14,7.33,0
2010,Gonzaga,27,12.11,1
2010,Grambling,7,-23.05,0
2010,Green Bay,22,0.33,0
2010,Hampton,14,-6.75,0
2010,Hartford,8,-13.77,0
2010,Harvard,21,1.59,0
2010,Hawaii,10,-4.91,0
2010,High Point,15,-14.63,0
2010,Hofstra,19,1.65,0
2010,Holy Cross,9,-8.03,0
2010,Houston,19,6.74,1
2010,Howard,7,-19.49,0
2010,Idaho State,7,-10.29,0
2010,Idaho,15,-0.19,0
2010,Illinois-Chicago,8,-7.58,0
2010,Illinois State,22,5.73,0
2010,Illinois,21,11.58,0
2010,Indiana State,17,1.11,0
2010,Indiana,10,0.76,0
2010,Iona,21,2.31,0
2010,Iowa State,15,9.6,0
2010,Iowa,10,2.12,0
2010,Fort Wayne,16,-9.42,0
2010,IUPUI,25,1.63,0
2010,Jackson State,19,-13.21,0
2010,Jacksonville State,11,-8.18,0
2010,Jacksonville,20,-1.71,0
2010,James Madison,13,-4.96,0
2010,Kansas State,29,19.88,1
2010,Kansas,33,24.68,1
2010,Kennesaw State,13,-10.08,0
2010,Kent State,24,5.28,0
2010,Kentucky,35,21.13,1
2010,La Salle,12,-0.28,0
2010,Lafayette,19,-7.96,0
2010,Lamar,14,-11.11,0
2010,Lehigh,22,-3.33,1
2010,Liberty,15,-13.22,0
2010,Lipscomb,17,-2.07,0
2010,Long Beach State,17,-0.42,0
2010,Long Island University,14,-11.56,0
2010,Longwood,12,-14.69,0
2010,Louisiana,13,-4.74,0
2010,Louisiana-Monroe,12,-10.75,0
2010,Louisiana State,11,0.97,0
2010,Louisiana Tech,24,2.89,0
2010,Louisville,20,14.08,1
2010,Loyola (IL),14,-4.85,0
2010,Loyola Marymount,18,-1.47,0
2010,Loyola (MD),13,-5.23,0
2010,Maine,19,-6.53,0
2010,Manhattan,11,-4.68,0
2010,Marist,1,-17.21,0
2010,Marquette,22,15.17,1
2010,Marshall,24,7.8,0
2010,Maryland-Baltimore County,4,-16.92,0
2010,Maryland-Eastern Shore,11,-16.18,0
2010,Maryland,24,17.75,1
2010,Massachusetts,12,-1.76,0
2010,McNeese State,10,-11.82,0
2010,Memphis,24,11.74,0
2010,Mercer,16,-5.05,0
2010,Miami (FL),20,11.35,0
2010,Miami (OH),14,0.56,0
2010,Michigan State,28,15.33,1
2010,Michigan,15,10.04,0
2010,Middle Tennessee,19,-1.99,0
2010,Milwaukee,20,1.23,0
2010,Minnesota,21,15.64,1
2010,Mississippi State,24,12.55,0
2010,Mississippi Valley State,9,-19.69,0
2010,Mississippi,24,13.46,0
2010,Missouri-Kansas City,12,-13.88,0
2010,Missouri State,24,7.57,0
2010,Missouri,23,17.39,1
2010,Monmouth,12,-11.2,0
2010,Montana State,15,-3.18,0
2010,Montana,22,3.93,1
2010,Morehead State,24,3.51,0
2010,Morgan State,27,-1.18,1
2010,Mount St. Mary's,16,-4.38,0
2010,Murray State,31,8.69,1
2010,Navy,13,-12.01,0
2010,Nebraska,15,6.6,0
2010,Nevada-Las Vegas,25,12.57,1
2010,Nevada,21,6.5,0
2010,New Hampshire,13,-9.54,0
2010,New Mexico State,22,2.06,1
2010,New Mexico,30,12.49,1
2010,New Orleans,8,-13.5,0
2010,Niagara,18,0.32,0
2010,Nicholls State,11,-10.99,0
2010,NJIT,10,-19.59,0
2010,Norfolk State,11,-11.89,0
2010,North Carolina-Asheville,15,-14.36,0
2010,North Carolina A&T,11,-12.02,0
2010,North Carolina-Greensboro,8,-8.24,0
2010,North Carolina State,20,8.47,0
2010,North Carolina-Wilmington,9,-4.35,0
2010,North Carolina,20,10.14,0
2010,North Dakota State,11,-8.53,0
2010,North Florida,13,-9.53,0
2010,North Texas,24,-2.49,1
2010,Northeastern,20,6.48,0
2010,Northern Arizona,14,-7.54,0
2010,Northern Colorado,25,2.06,0
2010,Northern Illinois,10,-7.64,0
2010,Northern Iowa,30,12.03,1
2010,Northwestern State,10,-14.98,0
2010,Northwestern,20,8.32,0
2010,Notre Dame,23,13.14,1
2010,Oakland,26,-0.64,1
2010,Ohio State,29,19.49,1
2010,Ohio,22,4.56,1
2010,Oklahoma State,22,12.34,1
2010,Oklahoma,13,6.24,0
2010,Old Dominion,27,11.39,1
2010,Oral Roberts,20,-0.88,0
2010,Oregon State,14,3.76,0
2010,Oregon,16,4,0
2010,Pacific,23,2.9,0
2010,Penn State,11,6.58,0
2010,Pennsylvania,6,-13.31,0
2010,Pepperdine,7,-8.44,0
2010,Pittsburgh,25,14.3,1
2010,Portland State,13,-3.49,0
2010,Portland,21,6.35,0
2010,Prairie View,16,-15.79,0
2010,Princeton,22,-0.02,0
2010,Providence,12,7.04,0
2010,Purdue,29,17.52,1
2010,Quinnipiac,23,-3.5,0
2010,Radford,19,-6.42,0
2010,Rhode Island,26,9.16,0
2010,Rice,8,-5.72,0
2010,Richmond,26,10.03,1
2010,Rider,17,-3.71,0
2010,Robert Morris,23,-3.71,1
2010,Rutgers,15,1.29,0
2010,Sacramento State,9,-12.41,0
2010,Sacred Heart,14,-11.39,0
2010,Saint Francis (PA),11,-15.87,0
2010,Saint Joseph's,11,-2.13,0
2010,Saint Louis,23,5.46,0
2010,Saint Mary's (CA),28,13.38,1
2010,Saint Peter's,16,-2.73,0
2010,Sam Houston State,25,3.71,1
2010,Samford,11,-7.32,0
2010,San Diego State,25,11.34,1
2010,San Diego,11,-2.6,0
2010,San Francisco,12,-3.48,0
2010,San Jose State,14,-2.06,0
2010,Santa Clara,11,-5.84,0
2010,Savannah State,11,-12.9,0
2010,Seton Hall,19,10.43,0
2010,Siena,27,8.48,1
2010,South Alabama,17,-7.72,0
2010,South Carolina State,18,-9.31,0
2010,South Carolina,15,8.26,0
2010,South Dakota State,14,-6.05,0
2010,South Florida,20,8.72,0
2010,Southeast Missouri State,7,-14.49,0
2010,Southeastern Louisiana,19,-3.97,0
2010,Southern California,16,8.93,0
2010,Southern Illinois,15,3.44,0
2010,Southern Methodist,14,2.39,0
2010,Southern Mississippi,20,4.21,0
2010,Southern Utah,7,-17.42,0
2010,Southern,5,-23.96,0
2010,St. Bonaventure,15,1.29,0
2010,St. Francis (NY),11,-13.83,0
2010,St. John's (NY),17,9.23,0
2010,Stanford,14,5.71,0
2010,Stephen F. Austin,23,-2.42,0
2010,Stetson,7,-17.62,0
2010,Stony Brook,22,-3.64,0
2010,Syracuse,30,21.72,1
2010,Temple,29,12.44,1
2010,Tennessee-Martin,4,-17.46,0
2010,Tennessee State,9,-9.57,0
2010,Tennessee Tech,15,-9.58,0
2010,Tennessee,28,16.05,1
2010,Texas A&M-Corpus Christi,17,-2.05,0
2010,Texas A&M,24,15.24,1
2010,Texas-Arlington,16,-8.06,0
2010,Texas Christian,13,-0.25,0
2010,Texas-El Paso,26,12.66,1
2010,Texas-Rio Grande Valley,6,-17.31,0
2010,Texas-San Antonio,19,-2.9,0
2010,Texas Southern,17,-11.12,0
2010,Texas State,15,-7.38,0
2010,Texas Tech,19,7.97,0
2010,Texas,24,18.56,1
2010,Toledo,4,-14.39,0
2010,Towson,10,-8.46,0
2010,Troy,20,-3.04,0
2010,Tulane,8,-3.2,0
2010,Tulsa,23,8.46,0
2010,UCLA,14,5.7,0
2010,Utah State,27,13.62,1
2010,Utah Valley,12,-16.18,0
2010,Utah,14,4.29,0
2010,Valparaiso,15,-2.9,0
2010,Vanderbilt,24,15.24,1
2010,Vermont,25,-1.26,1
2010,Villanova,25,16.72,1
2010,Virginia Commonwealth,27,10.23,0
2010,VMI,10,-19.91,0
2010,Virginia Tech,25,11.65,0
2010,Virginia,15,8.8,0
2010,Wagner,5,-18.05,0
2010,Wake Forest,20,11.45,1
2010,Washington State,16,5.31,0
2010,Washington,26,15.64,1
2010,Weber State,20,3.71,0
2010,West Virginia,31,19.16,1
2010,Western Carolina,22,-1.24,0
2010,Western Illinois,13,-11.84,0
2010,Western Kentucky,21,2.32,0
2010,Western Michigan,18,0.43,0
2010,Wichita State,25,8.06,0
2010,William & Mary,22,2.82,0
2010,Winthrop,19,-8.68,1
2010,Wisconsin,24,17.84,1
2010,Wofford,26,4.43,1
2010,Wright State,20,6.81,0
2010,Wyoming,10,-4.58,0
2010,Xavier,26,16.23,1
2010,Yale,12,-9.94,0
2010,Youngstown State,8,-6.41,0
2011,Air Force,16,2.71,0
2011,Akron,23,2.15,1
2011,Alabama A&M,13,-15.19,0
2011,Alabama-Birmingham,22,8.55,1
2011,Alabama State,17,-13.37,1
2011,Alabama,25,11.7,0
2011,Albany (NY),16,-7.05,0
2011,Alcorn State,4,-23.02,0
2011,American,22,-3.13,0
2011,Appalachian State,16,-4.81,0
2011,Arizona State,12,4.3,0
2011,Arizona,30,16.54,1
2011,Little Rock,19,-4.32,1
2011,Arkansas-Pine Bluff,7,-20,0
2011,Arkansas State,17,-3.38,0
2011,Arkansas,18,6.28,0
2011,Army,11,-10.71,0
2011,Auburn,11,-2.47,0
2011,Austin Peay,20,-0.15,0
2011,Ball State,19,-0.7,0
2011,Baylor,18,10,0
2011,Belmont,30,13.07,1
2011,Bethune-Cookman,21,-11.11,0
2011,Binghamton,8,-13.81,0
2011,Boise State,22,5.48,0
2011,Boston College,21,9.78,0
2011,Boston University,21,-2.48,1
2011,Bowling Green State,14,-5.94,0
2011,Bradley,12,-1.52,0
2011,Brigham Young,32,18.65,1
2011,Brown,11,-7.27,0
2011,Bryant,9,-12.98,0
2011,Bucknell,25,2.39,1
2011,Buffalo,20,2.93,0
2011,Butler,28,11.53,1
2011,Cal Poly,15,-1.84,0
2011,Cal State Bakersfield,9,-11.44,0
2011,Cal State Fullerton,11,-7.68,0
2011,Cal State Northridge,14,-5.35,0
2011,UC-Davis,10,-5.69,0
2011,UC-Irvine,13,-3.78,0
2011,UC-Riverside,12,-8.26,0
2011,UC-Santa Barbara,18,1.22,1
2011,University of California,18,9.45,0
2011,Campbell,12,-6.67,0
2011,Canisius,15,-2.92,0
2011,Centenary (LA),1,-25.21,0
2011,Central Arkansas,5,-19.16,0
2011,Central Connecticut State,19,-1.94,0
2011,Central Florida,21,6.25,0
2011,Central Michigan,10,-8.01,0
2011,Charleston Southern,16,-4.86,0
2011,Charlotte,10,-2.54,0
2011,Chattanooga,16,-9.44,0
2011,Chicago State,6,-27.71,0
2011,Cincinnati,26,15.41,1
2011,Citadel,10,-9.84,0
2011,Clemson,22,13.76,1
2011,Cleveland State,27,7.59,0
2011,Coastal Carolina,28,2.35,0
2011,Colgate,7,-15.8,0
2011,College of Charleston,26,6.17,0
2011,Colorado State,19,7.49,0
2011,Colorado,24,11.45,0
2011,Columbia,15,-5.22,0
2011,Connecticut,32,17.95,1
2011,Coppin State,16,-8.7,0
2011,Cornell,10,-3.6,0
2011,Creighton,23,4.87,0
2011,Dartmouth,5,-14.86,0
2011,Davidson,18,-0.39,0
2011,Dayton,22,4.87,0
2011,Delaware State,9,-12.18,0
2011,Delaware,14,-3.79,0
2011,Denver,13,-4.04,0
2011,DePaul,7,-1.31,0
2011,Detroit Mercy,17,1.88,0
2011,Drake,13,-2.56,0
2011,Drexel,21,4.02,0
2011,Duke,32,24.51,1
2011,Duquesne,19,10.33,0
2011,East Carolina,18,1.67,0
2011,East Tennessee State,24,2.08,0
2011,Eastern Illinois,9,-11.41,0
2011,Eastern Kentucky,15,-7.34,0
2011,Eastern Michigan,9,-9.11,0
2011,Eastern Washington,10,-8.5,0
2011,Elon,14,-6.54,0
2011,Evansville,16,-0.3,0
2011,Fairfield,25,2.94,0
2011,Fairleigh Dickinson,5,-13.34,0
2011,Florida A&M,12,-16.82,0
2011,Florida Atlantic,21,-2.41,0
2011,Florida Gulf Coast,10,-10.27,0
2011,Florida International,11,-9.33,0
2011,Florida State,23,13.48,1
2011,Florida,29,16.27,1
2011,Fordham,7,-8.77,0
2011,Fresno State,14,-0.25,0
2011,Furman,22,-0.36,0
2011,Gardner-Webb,11,-9.22,0
2011,George Mason,27,11.66,1
2011,George Washington,17,-0.1,0
2011,Georgetown,21,14.61,1
2011,Georgia Southern,5,-15.88,0
2011,Georgia State,12,-4.15,0
2011,Georgia Tech,13,6.42,0
2011,Georgia,21,10.43,1
2011,Gonzaga,25,13.86,1
2011,Grambling,12,-18.45,0
2011,Green Bay,14,-0.21,0
2011,Hampton,24,-5.2,1
2011,Hartford,11,-10.04,0
2011,Harvard,23,4.88,0
